time,isobaricInhPa,latitude,longitude,z,r,q,t,u,v,w,vo
27-06-24 7:00,750,16,48,25054.457,20.05867,0.004545279,295.9248,-6.181549,-2.371872,-0.63791084,-0.000102904
27-06-24 7:00,750,16,48.25,25052.707,17.816483,0.004221983,296.12402,-7.146393,-4.0671844,-0.4530964,-6.65E-05
27-06-24 7:00,500,16.25,48,57762.33,81.58264,0.003310015,265.30087,2.1319885,-6.3322144,-0.18020439,-2.93E-05
27-06-24 7:00,500,16.25,48.25,57749.08,72.03577,0.002998163,265.31943,2.8019104,-6.6349487,-0.09646416,-1.98E-05
27-06-24 7:00,500,16,48,57748.58,91.48889,0.003579428,265.13876,1.2452698,-8.359558,-0.13967705,-3.06E-05
27-06-24 7:00,500,16,48.25,57735.08,79.46936,0.003217985,265.19247,2.3058167,-8.418152,-0.014921188,-3.36E-05
27-06-24 8:00,1000,16.25,48,105.38281,19.756577,0.008835442,316.0519,1.4943695,2.263916,-0.013419151,6.40E-05
27-06-24 8:00,1000,16.25,48.25,60.382812,19.772202,0.008775838,316.0812,0.96214294,2.3674316,-0.05919552,8.68E-05
27-06-24 8:00,1000,16,48,90.38281,23.498764,0.01003135,314.9191,2.7424164,2.0686035,-0.08739376,2.11E-05
27-06-24 8:00,1000,16,48.25,40.632812,23.994858,0.01018966,315.1613,2.7014008,2.0783691,-0.05162716,3.57E-05
27-06-24 8:00,850,16.25,48,14170.973,23.113922,0.008702748,305.71933,1.4311218,2.1888123,-0.14133453,7.71E-05
27-06-24 8:00,850,16.25,48.25,14166.973,24.535797,0.008615963,305.43027,0.92526245,2.2278748,-0.15866852,9.98E-05
27-06-24 8:00,850,16,48,14180.973,29.727203,0.00981044,304.233,3.0033875,2.0618591,0.025901794,3.57E-05
27-06-24 8:00,850,16,48.25,14175.473,30.602203,0.009937279,304.16464,2.9565125,2.3138123,0.10353851,4.98E-05
27-06-24 8:00,750,16.25,48,25017.918,22.200745,0.004739825,296.10187,-4.3415527,-4.1095886,-0.7242384,-4.54E-05
27-06-24 8:00,750,16.25,48.25,25012.418,20.095276,0.004714552,296.24054,-4.874756,-5.0607605,-0.7691603,-0.000102189
27-06-24 8:00,750,16,48,25007.168,20.96637,0.004669253,296.0003,-5.661865,-2.6701355,-0.42785168,-0.000118342
27-06-24 8:00,750,16,48.25,25002.418,18.739807,0.004467074,296.2093,-6.4938965,-4.25412,-0.2891798,-8.63E-05
27-06-24 8:00,500,16.25,48,57725.785,52.853165,0.002329168,266.6117,0.3156891,-7.6720123,-0.38718605,1.27E-05
27-06-24 8:00,500,16.25,48.25,57716.785,57.43129,0.00252491,266.5199,0.12623596,-7.795059,-0.38230324,3.63E-05
27-06-24 8:00,500,16,48,57707.285,72.38832,0.003124533,265.8578,0.89772034,-9.136856,-0.23288918,8.21E-07
27-06-24 8:00,500,16,48.25,57694.535,66.903946,0.002713499,265.8158,1.0735016,-9.369278,-0.16013527,1.67E-05
27-06-24 9:00,1000,16.25,48,20.25,15.009795,0.006995227,317.07318,0.4013214,0.2947998,-0.03675747,5.55E-05
27-06-24 9:00,1000,16.25,48.25,-27,15.310576,0.007026222,317.16302,-0.108444214,0.5447998,-0.03370571,8.64E-05
27-06-24 9:00,1000,16,48,3.75,18.595734,0.008357074,316.25092,1.7831573,0.9119873,-0.011122704,2.99E-05
27-06-24 9:00,1000,16,48.25,-41.875,18.642609,0.008226898,316.5263,1.6972198,0.9256592,0.012681007,4.17E-05
27-06-24 9:00,850,16.25,48,14107.574,17.15944,0.006888863,306.7899,0.104766846,-0.31314087,-0.27043343,5.54E-05
27-06-24 9:00,850,16.25,48.25,14104.074,19.319595,0.006951328,306.48325,-0.27023315,-0.13931274,-0.23552132,8.27E-05
27-06-24 9:00,850,16,48,14127.324,22.987564,0.008200165,305.61215,1.5676575,0.5735779,-0.013597488,2.76E-05
27-06-24 9:00,850,16,48.25,14127.074,23.714127,0.008052345,305.47153,1.4446106,0.6751404,0.097486496,4.96E-05
27-06-24 9:00,750,16.25,48,24974.04,29.502213,0.006500576,295.71982,-1.0206451,-2.2884521,-1.0185146,-4.93E-05
27-06-24 9:00,750,16.25,48.25,24966.04,27.783463,0.006497715,295.82138,-2.0460358,-2.9954834,-0.79854393,-4.82E-05
27-06-24 9:00,750,16,48,24969.79,26.302994,0.005582664,295.6456,-3.813614,-2.8040771,-0.3439541,-0.000190893
27-06-24 9:00,750,16,48.25,24965.79,25.142838,0.005334232,295.6085,-4.362442,-3.9310303,-0.09932518,-0.00013707
27-06-24 9:00,500,16.25,48,57706.46,44.347824,0.002473519,267.84473,-1.577652,-6.9302673,-0.28226757,-1.28E-07
27-06-24 9:00,500,16.25,48.25,57694.96,48.310715,0.002472566,267.78613,-1.6753082,-6.9634705,-0.17191601,-1.32E-05
27-06-24 9:00,500,16,48,57689.96,58.72673,0.00291221,267.61426,-1.3940582,-8.856049,-0.43461132,1.03E-05
27-06-24 9:00,500,16,48.25,57678.96,56.048996,0.002724336,267.93457,-1.624527,-9.055267,-0.4321699,1.02E-05
27-06-24 10:00,1000,16.25,48,0.5703125,10.75455,0.00520549,317.73798,-2.4203033,-0.045211792,-0.16093063,3.17E-05
27-06-24 10:00,1000,16.25,48.25,-45.929688,10.6529875,0.005205967,317.88446,-2.7552643,0.18037415,-0.10587692,1.77E-05
27-06-24 10:00,1000,16,48,-4.8046875,12.516269,0.006038524,317.07196,-1.8255768,0.67549133,-0.08597946,1.44E-05
27-06-24 10:00,1000,16,48.25,-50.679688,12.063144,0.005563594,317.3493,-2.117569,0.4577179,-0.09025192,2.79E-06
27-06-24 10:00,850,16.25,48,14102.559,12.228194,0.005173426,307.4152,-2.880722,-0.7277374,-0.43085098,1.82E-05
27-06-24 10:00,850,16.25,48.25,14101.309,13.646163,0.005169611,307.1652,-3.2303314,-0.7335968,-0.26288223,-2.50E-06
27-06-24 10:00,850,16,48,14137.059,15.743819,0.005942088,306.382,-2.6854095,-0.14179993,-0.07806778,-1.80E-05
27-06-24 10:00,850,16,48.25,14135.059,15.114913,0.005481463,306.30582,-3.1209564,-0.5246124,0.15923691,-1.72E-05
27-06-24 10:00,750,16.25,48,24980.816,21.120758,0.005108751,296.38553,-3.1565857,-2.3199158,-1.068656,-1.28E-05
27-06-24 10:00,750,16.25,48.25,24974.316,21.468414,0.005103029,296.32498,-3.4515076,-2.5835876,-0.69048214,-1.63E-05
27-06-24 10:00,750,16,48,24986.566,25.620758,0.005535521,295.4656,-3.9847107,-1.8921814,-0.2749548,-5.63E-05
27-06-24 10:00,750,16,48.25,24980.566,24.550446,0.005355753,295.51053,-3.9554138,-2.3980408,0.3698206,-4.61E-05
27-06-24 10:00,500,16.25,48,57673.477,46.46646,0.001995208,266.63992,-1.4215698,-6.8255463,0.20829773,4.81E-05
27-06-24 10:00,500,16.25,48.25,57664.977,71.18912,0.002836111,266.13113,-1.9020386,-5.979843,0.10673523,5.38E-05
27-06-24 10:00,500,16,48,57651.227,55.485992,0.00287545,267.28738,-1.251648,-7.82164,0.3000946,-1.93E-05
27-06-24 10:00,500,16,48.25,57640.977,68.03677,0.00305784,266.97,-1.6168823,-7.495468,0.19706726,-1.00E-06
27-06-24 11:00,1000,16.25,48,-97.08276,9.315107,0.004704889,318.57562,-2.427246,-0.33598328,-0.21805859,-6.25E-07
27-06-24 11:00,1000,16.25,48.25,-144.58276,9.557295,0.004785951,318.67523,-2.9350586,0.001907349,-0.14713573,1.47E-05
27-06-24 11:00,1000,16,48,-96.70776,10.725264,0.005373891,317.81586,-2.5112305,1.2821808,-0.17057323,-2.25E-05
27-06-24 11:00,1000,16,48.25,-145.83276,11.029951,0.005250391,318.06586,-2.7124023,0.90034485,-0.14225292,-4.02E-06
27-06-24 11:00,850,16.25,48,14022.57,10.282914,0.004680093,308.28934,-2.805069,-1.0071259,-0.59766674,-1.13E-05
27-06-24 11:00,850,16.25,48.25,14020.82,12.290727,0.004760202,307.97293,-3.3656158,-0.8801727,-0.41456127,2.89E-06
27-06-24 11:00,850,16,48,14061.57,13.493852,0.005344804,307.1663,-3.182022,0.3952179,-0.18970776,-4.45E-05
27-06-24 11:00,850,16,48.25,14057.82,13.989945,0.005224165,307.00223,-3.447647,-0.030563354,0.060780525,-1.27E-05
27-06-24 11:00,750,16.25,48,24928.043,18.503784,0.004630752,297.1926,-2.9815063,-2.516388,-1.5339584,-7.98E-06
27-06-24 11:00,750,16.25,48.25,24919.793,19.089722,0.004710861,297.0637,-3.381897,-2.5554504,-1.1018295,-6.94E-06
27-06-24 11:00,750,16,48,24934.043,23.35144,0.005297847,296.11447,-3.397522,-1.3777161,-0.55519867,-4.47E-05
27-06-24 11:00,750,16,48.25,24925.543,23.203003,0.005181976,296.12814,-3.6748657,-1.8484192,0.09690094,-3.24E-05
27-06-24 11:00,500,16.25,48,57679.63,85.19635,0.003422535,265.58432,-3.4731903,-6.4749146,-0.29134464,6.00E-05
27-06-24 11:00,500,16.25,48.25,57668.38,88.586975,0.003716029,265.60483,-2.7095184,-7.1331177,-0.1961298,-4.63E-05
27-06-24 11:00,500,16,48,57633.63,68.45026,0.00324086,266.72397,-2.469284,-7.5549927,0.035315514,6.65E-05
27-06-24 11:00,500,16,48.25,57624.38,77.155334,0.00365094,266.54233,-2.3091278,-7.762024,0.14029598,-3.59E-05
27-06-24 12:00,1000,16.25,48,-156.57861,8.563107,0.00441106,319.214,-2.1304016,-0.79437256,-0.17921066,-3.75E-06
27-06-24 12:00,1000,16.25,48.25,-195.32861,8.856075,0.004509766,319.23352,-2.8188782,-0.371521,-0.113903046,2.40E-05
27-06-24 12:00,1000,16,48,-161.45361,10.137325,0.005147297,318.49133,-2.1235657,1.5669556,-0.15906906,-3.12E-05
27-06-24 12:00,1000,16,48.25,-202.95361,10.352169,0.005068142,318.7179,-2.5991516,1.1011353,-0.10877609,2.87E-06
27-06-24 12:00,850,16.25,48,13978.012,9.268921,0.004386209,308.92572,-2.4260712,-1.4701385,-0.6382828,-9.59E-06
27-06-24 12:00,850,16.25,48.25,13983.262,11.284546,0.004483484,308.55463,-3.1682587,-1.227951,-0.4634781,1.04E-05
27-06-24 12:00,850,16,48,14014.262,12.53064,0.005114816,307.83588,-2.6799774,0.67829895,-0.3458023,-5.34E-05
27-06-24 12:00,850,16,48.25,14018.012,13.190796,0.005043767,307.66205,-3.234665,0.14509583,-0.06455231,-3.48E-06
27-06-24 12:00,750,16.25,48,24904.973,16.615189,0.004355028,297.83722,-2.6219788,-2.8563995,-1.8163099,-1.16E-05
27-06-24 12:00,750,16.25,48.25,24901.723,17.376907,0.004446581,297.6595,-3.0868225,-2.707962,-1.3292494,9.37E-06
27-06-24 12:00,750,16,48,24909.473,21.283157,0.005079821,296.8177,-2.9149475,-1.3837433,-1.043849,-5.03E-05
27-06-24 12:00,750,16,48.25,24907.473,21.451126,0.005014017,296.74542,-3.3016663,-1.7528839,-0.2428236,-1.46E-05
27-06-24 12:00,500,16.25,48,57717.402,84.66525,0.003525747,266.08746,-3.2598572,-6.649719,-0.82582283,-1.90E-05
27-06-24 12:00,500,16.25,48.25,57703.902,83.68869,0.003636611,265.99762,-2.4200134,-8.155579,-0.4723072,-8.06E-05
27-06-24 12:00,500,16,48,57658.902,77.24924,0.00332476,266.65485,-3.523529,-8.9192505,-0.11927986,1.41E-05
27-06-24 12:00,500,16,48.25,57651.402,77.460175,0.003532184,266.55133,-2.5762634,-10.063782,0.09214592,-0.000100881
27-06-24 13:00,1000,16.25,48,-177.34424,7.9208755,0.004195191,319.492,-2.369751,-1.3062134,-0.19062424,4.17E-06
27-06-24 13:00,1000,16.25,48.25,-217.34424,8.502907,0.004288174,319.49786,-3.1588135,-0.85406494,-0.13923264,2.92E-05
27-06-24 13:00,1000,16,48,-186.34424,9.803688,0.004997231,318.78693,-2.010376,1.5736694,-0.17011642,-1.74E-05
27-06-24 13:00,1000,16,48.25,-236.71924,9.866188,0.0048723,319.0916,-2.7164307,1.0697632,-0.12775803,8.91E-06
27-06-24 13:00,850,16.25,48,13963.102,8.887516,0.004175257,309.21698,-2.7601624,-2.053894,-0.70420074,-4.19E-07
27-06-24 13:00,850,16.25,48.25,13967.602,10.180485,0.004266333,308.90253,-3.662506,-1.7355347,-0.5406265,1.93E-05
27-06-24 13:00,850,16,48,13996.602,12.028141,0.004965376,308.16425,-2.6566467,0.7293091,-0.41953278,-4.54E-05
27-06-24 13:00,850,16,48.25,13993.852,12.367985,0.004849505,308.09198,-3.4710999,0.07110596,-0.1871109,4.45E-07
27-06-24 13:00,750,16.25,48,24901.523,15.24115,0.004149988,298.19235,-2.8358154,-3.2955627,-2.0997105,-9.69E-06
27-06-24 13:00,750,16.25,48.25,24896.773,16.565369,0.004243448,297.98337,-3.501831,-3.067047,-1.520853,1.96E-05
27-06-24 13:00,750,16,48,24903.773,19.944275,0.00492914,297.22165,-2.9608154,-1.4732971,-1.4048862,-5.60E-05
27-06-24 13:00,750,16,48.25,24898.023,19.659119,0.004819945,297.24704,-3.5819092,-1.9693909,-0.5831089,-6.23E-06
27-06-24 13:00,500,16.25,48,57747.742,77.46471,0.003637826,266.51392,-2.819275,-6.369156,-1.1376839,-2.91E-05
27-06-24 13:00,500,16.25,48.25,57729.492,89.2108,0.003709829,266.04126,-2.069275,-7.4882965,-0.6738167,-7.69E-05
27-06-24 13:00,500,16,48,57689.742,76.613144,0.00359658,266.77954,-3.8329468,-10.10939,-0.47166824,-5.29E-05
27-06-24 13:00,500,16,48.25,57678.242,83.56236,0.003644502,266.37524,-2.4970093,-11.029312,0.016613007,-7.84E-05
27-06-24 14:00,1000,16.25,48,-148.94336,7.883465,0.004064892,319.53424,-2.475296,-1.1929169,-0.18142033,8.86E-06
27-06-24 14:00,1000,16.25,48.25,-189.19336,8.297527,0.004148815,319.55377,-3.3942413,-1.1060028,-0.106957436,6.57E-06
27-06-24 14:00,1000,16,48,-171.31836,9.500652,0.004916046,318.919,-1.7995148,1.9252472,-0.17116642,-1.10E-05
27-06-24 14:00,1000,16,48.25,-218.06836,9.238934,0.004690502,319.27252,-2.984085,1.05513,-0.09206486,-1.07E-05
27-06-24 14:00,850,16.25,48,13994.051,8.809855,0.004042007,309.26886,-3.0553284,-2.0760803,-0.81200886,1.11E-05
27-06-24 14:00,850,16.25,48.25,13998.801,9.630168,0.004124023,308.99933,-4.188141,-2.0838928,-0.5803194,-1.26E-06
27-06-24 14:00,850,16,48,14015.551,11.626262,0.004886009,308.30597,-2.4967346,1.4278259,-0.47411823,-3.67E-05
27-06-24 14:00,850,16,48.25,14018.301,11.41923,0.004663326,308.29425,-3.9322815,0.2149353,-0.249753,-3.13E-05
27-06-24 14:00,750,16.25,48,24934.82,14.812038,0.004014295,298.30872,-3.2063751,-3.366333,-2.547515,9.76E-07
27-06-24 14:00,750,16.25,48.25,24931.07,16.046413,0.004093926,298.10754,-3.9016876,-3.303833,-1.6703176,-4.18E-06
27-06-24 14:00,750,16,48,24927.82,18.741726,0.004804414,297.43958,-3.2571564,-1.1065674,-1.7225637,-4.72E-05
27-06-24 14:00,750,16,48.25,24929.07,18.480007,0.004629415,297.463,-4.014969,-1.7823486,-0.9356985,-3.09E-05
27-06-24 14:00,500,16.25,48,57789.934,76.10484,0.003372679,266.4959,-2.532135,-6.2417145,-1.4271793,-4.77E-05
27-06-24 14:00,500,16.25,48.25,57772.934,84.581406,0.003619442,266.2,-1.3153381,-7.3042145,-0.82561684,-4.61E-05
27-06-24 14:00,500,16,48,57735.934,77.14,0.003508578,266.64435,-3.5536194,-10.890152,-0.4721012,-6.21E-05
27-06-24 14:00,500,16,48.25,57726.684,81.61656,0.003445874,266.44415,-1.9989319,-11.3510895,-0.17376137,-2.80E-05
27-06-24 15:00,1000,16.25,48,-105.461914,8.013318,0.004004922,319.42883,-2.170761,-0.6426239,-0.15734196,2.23E-05
27-06-24 15:00,1000,16.25,48.25,-146.46191,8.614881,0.004076447,319.4425,-2.9822845,-0.56059265,-0.109978676,4.68E-06
27-06-24 15:00,1000,16,48,-141.71191,9.122693,0.004852738,318.92102,-1.4197845,1.8437042,-0.13964176,1.11E-05
27-06-24 15:00,1000,16,48.25,-184.83691,9.185193,0.004619565,319.20422,-2.6961517,1.3300323,-0.086663246,-8.19E-06
27-06-24 15:00,850,16.25,48,14036.332,8.498655,0.00396023,309.1952,-3.578415,-1.8608551,-0.97025204,2.50E-05
27-06-24 15:00,850,16.25,48.25,14039.832,9.79553,0.004019357,308.92175,-4.8713837,-1.8510895,-0.7165899,7.39E-06
27-06-24 15:00,850,16,48,14046.582,10.877562,0.00480137,308.3651,-2.8733368,1.6508636,-0.4712286,-2.84E-05
27-06-24 15:00,850,16,48.25,14051.082,11.04553,0.004573442,308.3202,-4.674118,0.8325043,-0.21927547,-2.37E-05
27-06-24 15:00,750,16.25,48,24974.473,14.394078,0.003928028,298.3172,-3.864853,-3.5806427,-2.890089,-4.72E-06
27-06-24 15:00,750,16.25,48.25,24970.223,15.608922,0.003974758,298.075,-4.569931,-3.617752,-2.0075207,5.74E-06
27-06-24 15:00,750,16,48,24962.973,17.265171,0.004630409,297.72736,-4.2964935,-1.522049,-1.6962414,-7.13E-05
27-06-24 15:00,750,16,48.25,24963.223,17.804234,0.004463993,297.57306,-4.6070404,-2.2154083,-0.9157238,-2.42E-05
27-06-24 15:00,500,16.25,48,57824.258,91.80719,0.003873596,265.7241,-2.5671997,-6.083267,-1.1344662,-5.33E-05
27-06-24 15:00,500,16.25,48.25,57810.508,93.96539,0.003887663,265.62643,-1.6843872,-7.1496735,-0.6647396,-5.74E-05
27-06-24 15:00,500,16,48,57781.258,88.26813,0.003821383,266.05124,-3.2722778,-10.352798,-0.6134701,-4.41E-05
27-06-24 15:00,500,16,48.25,57773.008,90.49469,0.00380374,265.92917,-2.1687622,-10.612564,-0.23309898,-8.99E-06
27-06-24 16:00,1000,16.25,48,-44.22827,9.077175,0.004151173,318.93982,-1.145401,0.063705444,-0.0930109,4.94E-05
27-06-24 16:00,1000,16.25,48.25,-90.85327,9.163113,0.004225083,318.98083,-2.3670807,0.33518982,-0.10643864,2.08E-05
27-06-24 16:00,1000,16,48,-93.97827,10.331081,0.004895039,318.50232,-0.30360413,1.6291351,-0.12194157,1.90E-05
27-06-24 16:00,1000,16,48.25,-142.35327,9.877956,0.004650898,318.88904,-2.1727448,1.4064789,-0.10472965,-5.45E-06
27-06-24 16:00,850,16.25,48,14085.914,9.179132,0.004088279,308.80005,-3.3319397,-0.630249,-1.0236197,5.32E-05
27-06-24 16:00,850,16.25,48.25,14083.914,10.022882,0.004185554,308.59692,-5.7186584,-0.12243652,-0.93035793,3.37E-05
27-06-24 16:00,850,16,48,14085.414,11.495539,0.004768249,308.0852,-2.898346,2.7388916,-0.8170767,-3.73E-05
27-06-24 16:00,850,16,48.25,14085.664,11.581476,0.004590865,308.1184,-6.021393,2.3306885,-0.67205715,-1.26E-05
27-06-24 16:00,750,16.25,48,25015.121,14.998201,0.003975909,298.06317,-4.229828,-2.541748,-3.1451817,1.26E-06
27-06-24 16:00,750,16.25,48.25,25004.871,15.724764,0.004045051,297.87762,-5.0852966,-2.8132324,-2.5235996,2.90E-05
27-06-24 16:00,750,16,48,24997.121,17.521639,0.004543822,297.6159,-4.5970154,-0.23901367,-2.147623,-8.14E-05
27-06-24 16:00,750,16,48.25,24992.371,17.818514,0.004426044,297.51434,-4.714203,-0.8737793,-1.4156895,-8.60E-06
27-06-24 16:00,500,16.25,48,57849.98,92.860245,0.003836165,265.58533,-2.7990875,-6.0807495,-1.3203506,-4.75E-05
27-06-24 16:00,500,16.25,48.25,57831.98,94.61806,0.003853331,265.49646,-1.7072906,-7.1920776,-0.86722565,-4.95E-05
27-06-24 16:00,500,16,48,57810.98,93.141495,0.003889332,265.6527,-3.3420563,-10.2994995,-0.8003311,-2.19E-05
27-06-24 16:00,500,16,48.25,57799.23,92.80946,0.003816853,265.6156,-1.760025,-10.442078,-0.45755768,-2.43E-05
27-06-24 17:00,1000,16.25,48,54.527588,9.700065,0.004231934,318.4355,-0.8062897,0.56747437,4.67E-05,7.43E-05
27-06-24 17:00,1000,16.25,48.25,17.027588,9.825065,0.004374508,318.27728,-2.202774,1.1387634,-0.05842495,4.51E-05
27-06-24 17:00,1000,16,48,17.277588,11.801627,0.005032066,317.70306,0.24351501,1.4795837,-0.095778465,4.25E-05
27-06-24 17:00,1000,16,48.25,-25.597412,10.493033,0.004697327,317.99994,-1.6695709,2.0489197,-0.092116356,4.13E-05
27-06-24 17:00,850,16.25,48,14174.879,9.617041,0.004187934,308.42545,-2.934021,0.47035217,-0.829586,0.000139316
27-06-24 17:00,850,16.25,48.25,14175.629,11.144384,0.004466407,307.98013,-6.092224,2.6031647,-0.8896446,0.0001085
27-06-24 17:00,850,16,48,14177.629,13.827978,0.00530421,307.28482,-1.4906616,4.0406647,-1.235836,5.52E-05
27-06-24 17:00,850,16,48.25,14179.379,13.542822,0.004940383,307.15982,-5.6723022,5.2750397,-1.2661095,0.000101944
27-06-24 17:00,750,16.25,48,25093.984,16.056946,0.004196476,297.80225,-4.501709,-1.6388702,-3.0497646,5.56E-05
27-06-24 17:00,750,16.25,48.25,25079.984,17.224915,0.004389595,297.49756,-4.6208496,-0.97480774,-2.4848232,6.58E-05
27-06-24 17:00,750,16,48,25069.734,19.338196,0.00480349,297.14014,-4.42749,0.833786,-2.8798428,-3.08E-06
27-06-24 17:00,750,16,48.25,25061.984,19.861633,0.004672837,296.9624,-4.2575684,1.4040985,-2.404745,-3.53E-06
27-06-24 17:00,500,16.25,48,57907.504,94.34085,0.003850947,265.4595,-2.4385986,-6.4087677,-1.3306093,-5.48E-05
27-06-24 17:00,500,16.25,48.25,57886.754,93.118195,0.003803263,265.48587,-0.83703613,-7.5611115,-0.9956484,-4.49E-05
27-06-24 17:00,500,16,48,57864.254,93.94241,0.003870974,265.522,-2.944458,-10.410721,-0.899457,-2.54E-05
27-06-24 17:00,500,16,48.25,57850.254,92.75491,0.003814469,265.52396,-0.9835205,-10.779861,-0.6357851,-3.44E-05
27-06-24 18:00,1000,16.25,48,129.6355,11.198946,0.004471339,317.43558,-1.4892731,2.3694305,-0.05309105,7.87E-05
27-06-24 18:00,1000,16.25,48.25,113.7605,11.405977,0.004724063,316.93558,-2.2422028,3.0012665,-0.11681175,6.53E-05
27-06-24 18:00,1000,16,48,127.6355,16.47629,0.006389655,315.69925,-0.36720276,3.089157,-0.19420433,5.01E-05
27-06-24 18:00,1000,16,48.25,101.5105,15.66379,0.006158389,315.61722,-0.87501526,3.3479462,-0.1639309,5.63E-05
27-06-24 18:00,850,16.25,48,14225.66,12.553016,0.00492559,307.35406,-3.0689545,3.9740143,-0.72891617,0.000256166
27-06-24 18:00,850,16.25,48.25,14237.91,14.545203,0.005426746,306.54352,-4.6197357,7.173233,-0.634922,0.000201211
27-06-24 18:00,850,16,48,14239.66,20.928017,0.007081371,305.74664,-0.20176697,6.612686,-0.73965836,0.00012587
27-06-24 18:00,850,16,48.25,14249.41,21.31083,0.00688253,305.4107,-2.2232513,8.313858,-0.67886734,0.000122056
27-06-24 18:00,750,16.25,48,25116.348,19.286041,0.004768681,297.1075,-4.4144897,1.3418121,-2.4849396,0.000181909
27-06-24 18:00,750,16.25,48.25,25103.598,20.918854,0.005079102,296.61337,-4.045349,3.0058746,-1.7168732,3.05E-05
27-06-24 18:00,750,16,48,25097.848,24.606354,0.005626511,296.23642,-3.5336304,3.353531,-1.7329865,0.000100161
27-06-24 18:00,750,16,48.25,25091.348,23.942291,0.00512154,295.90244,-4.201599,4.714859,-1.437088,-5.28E-05
27-06-24 18:00,500,16.25,48,57910.16,95.296646,0.003888176,265.3746,-2.0939484,-7.8407135,-0.8916807,-4.35E-05
27-06-24 18:00,500,16.25,48.25,57889.16,94.13649,0.003835008,265.3492,-0.21699524,-8.520401,-0.6216612,-3.94E-05
27-06-24 18:00,500,16,48,57863.91,94.01149,0.003863619,265.54257,-2.400589,-11.24501,-0.3062315,-2.17E-05
27-06-24 18:00,500,16,48.25,57851.41,93.10524,0.003812835,265.47812,-0.7052765,-11.598526,-0.12703228,-2.80E-05
27-06-24 19:00,1000,16.25,48,202.35254,16.672668,0.006162562,315.3756,-1.5757599,4.0955505,-0.045591354,5.91E-05
27-06-24 19:00,1000,16.25,48.25,187.72754,16.774231,0.006445326,314.92444,-1.1900177,4.1853943,-0.100645065,4.85E-05
27-06-24 19:00,1000,16,48,206.22754,25.981262,0.009180464,313.4557,-0.7466583,3.1463318,-0.17913628,1.14E-05
27-06-24 19:00,1000,16,48.25,174.60254,24.047668,0.008622088,313.58655,0.07658386,2.5154724,-0.14825249,1.46E-05
27-06-24 19:00,850,16.25,48,14247.43,21.720718,0.007404663,305.485,-1.7573547,8.666,-0.109529495,0.000198517
27-06-24 19:00,850,16.25,48.25,14262.93,22.626968,0.007963993,305.01038,-1.0854797,10.117172,0.12338066,7.41E-05
27-06-24 19:00,850,16,48,14269.93,26.814468,0.008648254,304.735,-0.5346985,8.1210785,-0.008455277,3.07E-05
27-06-24 19:00,850,16,48.25,14280.43,25.376968,0.008434154,304.72717,-0.54055786,8.552719,0.08871269,-1.47E-05
27-06-24 19:00,750,16.25,48,25103.246,25.268784,0.005625077,296.15515,-2.9937592,4.9409943,-0.6785097,0.000134792
27-06-24 19:00,750,16.25,48.25,25098.746,24.346909,0.005660363,295.85828,-3.1871185,5.312088,0.019732475,-6.64E-05
27-06-24 19:00,750,16,48,25106.746,28.11644,0.006162949,295.51453,-3.0718842,5.7281036,-0.23124409,3.17E-05
27-06-24 19:00,750,16,48.25,25104.746,24.760971,0.005484887,295.411,-4.036728,5.6031036,0.08467388,-0.000109259
27-06-24 19:00,500,16.25,48,57876.508,95.26767,0.003821416,265.22675,-0.5612793,-8.901703,-0.29026508,-3.62E-05
27-06-24 19:00,500,16.25,48.25,57860.758,95.064545,0.003809257,265.1623,0.15551758,-8.964203,-0.1388979,-3.39E-05
27-06-24 19:00,500,16,48,57848.758,94.96689,0.003839774,265.3537,-1.1159668,-11.5052185,0.13160992,-1.15E-05
27-06-24 19:00,500,16,48.25,57841.258,92.75595,0.003742738,265.3205,-0.7097168,-11.218109,0.17750835,-1.08E-05
27-06-24 20:00,1000,16.25,48,250.8789,26.39383,0.00839657,313.73026,-0.58799744,3.7517395,0.042312622,2.33E-05
27-06-24 20:00,1000,16.25,48.25,210.1289,24.749298,0.008668367,313.7537,0.30848694,3.5075989,-0.03251648,1.46E-05
27-06-24 20:00,1000,16,48,227.3789,34.511017,0.011261407,312.62283,-0.3497162,1.884552,-0.11003113,-4.31E-06
27-06-24 20:00,1000,16,48.25,178.8789,30.468048,0.010424558,312.98416,0.7918854,1.4031067,-0.09831238,-9.02E-06
27-06-24 20:00,850,16.25,48,14259.445,27.02829,0.008430805,304.8098,-0.5733795,9.877487,0.39759636,1.93E-05
27-06-24 20:00,850,16.25,48.25,14261.195,24.098602,0.008405056,304.7942,0.000839233,9.613815,0.4315319,-5.05E-05
27-06-24 20:00,850,16,48,14273.945,25.598602,0.008345451,304.78638,-1.4386139,7.8384247,0.11952019,-4.24E-05
27-06-24 20:00,850,16,48.25,14273.195,22.09079,0.008053627,304.92505,-1.0401764,7.549362,0.2601452,-4.74E-05
27-06-24 20:00,750,16.25,48,25098.734,26.4413,0.005638372,295.7454,-1.9676361,6.417343,0.25871754,-3.50E-05
27-06-24 20:00,750,16.25,48.25,25089.984,22.894424,0.005357038,295.79617,-2.559433,4.614609,0.6219988,-0.000102724
27-06-24 20:00,750,16,48,25102.734,25.859268,0.005664598,295.3665,-3.0184174,6.4720306,0.17400074,-6.67E-05
27-06-24 20:00,750,16,48.25,25096.234,21.831924,0.005169641,295.56375,-3.528183,4.7669525,0.60442066,-0.000135924
